subdet,layer,waferu,waferv,tc_eta,tc_phi
1,5,-4,-8,1.7690696,-1.5739338
1,5,-4,-7,1.8918288,-1.485106
1,5,-4,-6,2.020654,-1.3777122
1,5,-4,-5,2.1645107,-1.2418948
1,5,-4,-4,2.2971144,-1.0463227
1,5,-4,-3,2.3986502,-0.8046632
1,5,-4,-2,2.4375362,-0.52237606
1,5,-4,-1,2.398016,-0.24280874
1,5,-4,0,2.2962663,0.000357969
1,5,-4,1,2.1639473,0.19010869
1,5,-4,2,2.0252807,0.33490783
1,5,-4,3,1.8898098,0.43952388
1,5,-4,4,1.7666318,0.52373254
1,5,-4,5,1.6534566,0.5883044
1,5,-4,6,1.5543497,0.6359163
1,5,-3,-10,1.5424051,-1.7934071
1,5,-3,-9,1.6398665,-1.7620658
1,5,-3,-8,1.7628248,-1.7139215
1,5,-3,-7,1.893571,-1.6576501
1,5,-3,-6,2.042783,-1.5689557
1,5,-3,-5,2.2132545,-1.4556919
1,5,-3,-4,2.3968966,-1.2896723
1,5,-3,-3,2.5775359,-1.0472611
1,5,-3,-2,2.7015333,-0.71349007
1,5,-3,-1,2.7010176,-0.33360672
1,5,-3,0,2.5783734,0.001223636
1,5,-3,1,2.397103,0.24436483
1,5,-3,2,2.2119625,0.40789154
1,5,-3,3,2.0462325,0.5212935
1,5,-3,4,1.8907127,0.6040541
1,5,-3,5,1.7566794,0.666688
1,5,-3,6,1.6409315,0.71081334
1,5,-3,7,1.537612,0.7464884
1,5,-2,-9,1.6062669,-1.8821139
1,5,-2,-8,1.7304804,-1.8504127
1,5,-2,-7,1.8594038,-1.8082297
1,5,-2,-6,2.024787,-1.7601557
1,5,-2,-5,2.2167566,-1.685782
1,5,-2,-4,2.4364374,-1.5686603
1,5,-2,-3,2.7013054,-1.3807636
1,5,-2,-2,2.9557784,-1.0458767
1,5,-2,-1,3.018173,-0.52143234
1,5,-2,0,2.9558864,-0.002282102
1,5,-2,1,2.702708,0.3335308
1,5,-2,2,2.436381,0.5234704
1,5,-2,3,2.2116015,0.6369513
1,5,-2,4,2.0201404,0.7129524
1,5,-2,5,1.8677016,0.7601246
1,5,-2,6,1.7271212,0.8094543
1,5,-2,7,1.6065623,0.8363182
1,5,-1,-9,1.5794331,-1.9924396
1,5,-1,-8,1.6814976,-1.9782989
1,5,-1,-7,1.8165417,-1.964585
1,5,-1,-6,1.9782007,-1.9380687
1,5,-1,-5,2.1660626,-1.904062
1,5,-1,-4,2.3990357,-1.8512186
1,5,-1,-3,2.700714,-1.7603347
1,5,-1,-2,3.0275602,-1.56969
1,5,-1,1,3.027176,0.5267751
1,5,-1,2,2.7023306,0.7139653
1,5,-1,3,2.3996696,0.80331105
1,5,-1,4,2.1641011,0.8538649
1,5,-1,5,1.9763229,0.8906992
1,5,-1,6,1.8168744,0.9130538
1,5,-1,7,1.6864365,0.9335031
1,5,-1,8,1.5724322,0.9445536
1,5,0,-8,1.6293846,-2.0872338
1,5,0,-7,1.7572277,-2.0991392
1,5,0,-6,1.9041358,-2.0938008
1,5,0,-5,2.0762384,-2.0941813
1,5,0,-4,2.2967484,-2.091858
1,5,0,-3,2.57624,-2.094775
1,5,0,-2,2.9548788,-2.0958822
1,5,0,2,2.954163,1.0465803
1,5,0,3,2.5780883,1.0478553
1,5,0,4,2.2966065,1.0487093
1,5,0,5,2.0786824,1.0456
1,5,0,6,1.9009614,1.0440834
1,5,0,7,1.7574571,1.0521221
1,5,0,8,1.631011,1.0472308
1,5,1,-8,1.5717671,-2.200403
1,5,1,-7,1.6880199,-2.2106206
1,5,1,-6,1.8198365,-2.2227805
1,5,1,-5,1.9762379,-2.2505999
1,5,1,-4,2.1647167,-2.2829819
1,5,1,-3,2.3981726,-2.3366988
1,5,1,-2,2.701314,-2.4278252
1,5,1,-1,3.0176802,-2.6164548
1,5,1,2,3.016684,1.5710671
1,5,1,3,2.701196,1.3811527
1,5,1,4,2.3983676,1.288427
1,5,1,5,2.1643949,1.2395368
1,5,1,6,1.9819814,1.204182
1,5,1,7,1.821377,1.1825477
1,5,1,8,1.6878287,1.1710874
1,5,1,9,1.5694591,1.140619
1,5,2,-7,1.6086003,-2.3091917
1,5,2,-6,1.726161,-2.3389063
1,5,2,-5,1.8626505,-2.3754637
1,5,2,-4,2.0293036,-2.4289718
1,5,2,-3,2.2124639,-2.5059292
1,5,2,-2,2.4383204,-2.6178439
1,5,2,-1,2.7008204,-2.807697
1,5,2,0,2.9557784,0.001320823
1,5,2,1,3.027176,2.6211703
1,5,2,2,2.9553838,2.0925095
1,5,2,3,2.699899,1.7608229
1,5,2,4,2.4364595,1.5707768
1,5,2,5,2.2143707,1.4534125
1,5,2,6,2.0236964,1.3856884
1,5,2,7,1.8666465,1.3249117
1,5,2,8,1.7268398,1.2897565
1,5,2,9,1.6097293,1.2592434
1,5,3,-7,1.5473399,-2.3962126
1,5,3,-6,1.6374421,-2.4305344
1,5,3,-5,1.7553291,-2.468236
1,5,3,-4,1.8891466,-2.5351129
1,5,3,-3,2.0420299,-2.6160598
1,5,3,-2,2.2119474,-2.731759
1,5,3,-1,2.4002993,-2.9011245
1,5,3,0,2.5778403,0.053364865
1,5,3,1,2.7011652,2.8074052
1,5,3,2,2.7004616,2.4282775
1,5,3,3,2.5776093,2.0930502
1,5,3,4,2.4001071,1.8519413
1,5,3,5,2.2146375,1.6816394
1,5,3,6,2.0410821,1.5663917
1,5,3,7,1.8906717,1.484056
1,5,3,8,1.7519317,1.4310042
1,5,3,9,1.6410831,1.3899175
1,5,3,10,1.5398189,1.3536618
1,5,4,-6,1.5406857,-2.5022776
1,5,4,-5,1.6525686,-2.5595067
1,5,4,-4,1.7670796,-2.6238608
1,5,4,-3,1.8904954,-2.6988313
1,5,4,-2,2.027272,-2.8039699
1,5,4,-1,2.1640992,-2.9539225
1,5,4,0,2.29886,-0.02529856
1,5,4,1,2.397822,2.897929
1,5,4,2,2.4393713,2.6179178
1,5,4,3,2.398182,2.3378963
1,5,4,4,2.2988303,2.094256
1,5,4,5,2.1647751,1.9041424
1,5,4,6,2.0259829,1.7598013
1,5,4,7,1.8911543,1.6501261
1,5,4,8,1.7671549,1.5696669
1,5,4,9,1.6565542,1.5020386
1,5,4,10,1.5518595,1.4589612
1,5,5,-5,1.5615734,-2.6190238
1,5,5,-4,1.6529227,-2.684227
1,5,5,-3,1.75375,-2.763383
1,5,5,-2,1.8647765,-2.8638093
1,5,5,-1,1.9758828,-2.9883287
1,5,5,0,2.0860097,0.080300964
1,5,5,1,2.1694553,2.950981
1,5,5,2,2.2119682,2.7323427
1,5,5,3,2.2119207,2.5029528
1,5,5,4,2.1635969,2.2824922
1,5,5,5,2.0795705,2.0952237
1,5,5,6,1.9708139,1.9400057
1,5,5,7,1.8680817,1.8110199
1,5,5,8,1.7630697,1.7164397
1,5,5,9,1.6548007,1.6389468
1,5,5,10,1.558686,1.57618
1,5,6,-4,1.5537149,-2.7383137
1,5,6,-3,1.6441424,-2.8047643
1,5,6,-2,1.7285252,-2.8978872
1,5,6,-1,1.8149104,-3.013691
1,5,6,0,1.9032658,0.23726355
1,5,6,1,1.9762459,2.9828768
1,5,6,2,2.0243263,2.8067052
1,5,6,3,2.04199,2.6138465
1,5,6,4,2.0252464,2.4280846
1,5,6,5,1.9720278,2.246887
1,5,6,6,1.9036449,2.094301
1,5,6,7,1.8217325,1.9659216
1,5,6,8,1.7248538,1.8473485
1,5,6,9,1.6405611,1.7615982
1,5,6,10,1.5588223,1.681566
1,5,7,-3,1.5471293,-2.8413343
1,5,7,-2,1.6107249,-2.9290948
1,5,7,-1,1.6873395,-3.0314915
1,5,7,0,1.7570012,-0.15378807
1,5,7,1,1.8127053,3.007283
1,5,7,2,1.8662864,2.8560665
1,5,7,3,1.8897687,2.7034802
1,5,7,4,1.8919637,2.534315
1,5,7,5,1.8594474,2.378727
1,5,7,6,1.8187305,2.2283194
1,5,7,7,1.7600644,2.094206
1,5,7,8,1.6864074,1.9827092
1,5,7,9,1.6073418,1.876429
1,5,7,10,1.5399126,1.8028717
1,5,8,-1,1.5750846,-3.0389807
1,5,8,0,1.6327732,-0.25674257
1,5,8,1,1.6839604,3.0242956
1,5,8,2,1.7278525,2.8999038
1,5,8,3,1.7549275,2.7547965
1,5,8,4,1.7609074,2.6169195
1,5,8,5,1.7574042,2.4802866
1,5,8,6,1.729105,2.3344078
1,5,8,7,1.681686,2.2093678
1,5,8,8,1.6300055,2.092027
1,5,8,9,1.5704405,1.9925529
1,5,9,1,1.5769362,3.0450754
1,5,9,2,1.6079566,2.92607
1,5,9,3,1.6456319,2.8030891
1,5,9,4,1.6547117,2.6866236
1,5,9,5,1.6595461,2.5513723
1,5,9,6,1.6319432,2.4317272
1,5,9,7,1.6162707,2.3057098
1,5,9,8,1.5705689,2.1958904
1,5,10,3,1.5418276,2.8548026
1,5,10,4,1.5511985,2.7414622
1,5,10,5,1.5617296,2.622049
1,5,10,6,1.5579507,2.5068936
1,5,10,7,1.5473422,2.3855686
1,7,-10,-7,1.551246,-0.7483134
1,7,-10,-6,1.5563595,-0.64655036
1,7,-10,-5,1.5698793,-0.5128993
1,7,-10,-4,1.567765,-0.41123158
1,7,-10,-3,1.5560826,-0.29969987
1,7,-9,-8,1.5813721,-0.9474767
1,7,-9,-7,1.6151445,-0.83341444
1,7,-9,-6,1.6483676,-0.7217906
1,7,-9,-5,1.6641697,-0.5861259
1,7,-9,-4,1.6620466,-0.4604181
1,7,-9,-3,1.6452314,-0.33439955
1,7,-9,-2,1.6196427,-0.21233109
1,7,-9,-1,1.584817,-0.09626799
1,7,-8,-9,1.5844564,-1.1491032
1,7,-8,-8,1.6409694,-1.0404673
1,7,-8,-7,1.6944331,-0.9325673
1,7,-8,-6,1.7444994,-0.79236805
1,7,-8,-5,1.7612324,-0.6668739
1,7,-8,-4,1.7699125,-0.52557904
1,7,-8,-3,1.7674768,-0.37187183
1,7,-8,-2,1.7324543,-0.24364701
1,7,-8,-1,1.6988233,-0.112823516
1,7,-8,0,1.6417505,-7.01E-05
1,7,-8,1,1.5888835,0.09525112
1,7,-7,-10,1.5453928,-1.3385953
1,7,-7,-9,1.6158593,-1.2661197
1,7,-7,-8,1.6872269,-1.1723126
1,7,-7,-7,1.7676419,-1.0441866
1,7,-7,-6,1.8244023,-0.9179297
1,7,-7,-5,1.8728789,-0.76766735
1,7,-7,-4,1.8997699,-0.6022733
1,7,-7,-3,1.8987263,-0.44068843
1,7,-7,-2,1.872856,-0.2833141
1,7,-7,-1,1.8250858,-0.13164505
1,7,-7,0,1.7614778,0.002439662
1,7,-7,1,1.6957636,0.111946374
1,7,-7,2,1.6116563,0.21302956
1,7,-7,3,1.5446957,0.30080923
1,7,-6,-10,1.5636916,-1.4593912
1,7,-6,-9,1.6421677,-1.3778698
1,7,-6,-8,1.7369192,-1.2920557
1,7,-6,-7,1.8335952,-1.1784942
1,7,-6,-6,1.9112759,-1.0458122
1,7,-6,-5,1.9792229,-0.8904867
1,7,-6,-4,2.0379426,-0.7189598
1,7,-6,-3,2.0505297,-0.5251335
1,7,-6,-2,2.0330622,-0.33436093
1,7,-6,-1,1.9872305,-0.15308954
1,7,-6,0,1.9186598,0.002421019
1,7,-6,1,1.8300581,0.13482465
1,7,-6,2,1.7313488,0.2440592
1,7,-6,3,1.6462498,0.33961406
1,7,-6,4,1.5610749,0.40820315
1,7,-5,-10,1.568415,-1.5757369
1,7,-5,-9,1.6573102,-1.5039983
1,7,-5,-8,1.7708485,-1.4280485
1,7,-5,-7,1.8744365,-1.3275666
1,7,-5,-6,1.9824169,-1.2021935
1,7,-5,-5,2.0892255,-1.0491283
1,7,-5,-4,2.1728938,-0.85637087
1,7,-5,-3,2.2292755,-0.6360373
1,7,-5,-2,2.2214046,-0.40819317
1,7,-5,-1,2.173791,-0.19137277
1,7,-5,0,2.0923991,0.000897035
1,7,-5,1,1.9864818,0.15257932
1,7,-5,2,1.869739,0.28065333
1,7,-5,3,1.7711979,0.37915468
1,7,-5,4,1.6726263,0.45925912
1,7,-5,5,1.5679232,0.5219738
1,7,-4,-10,1.5652633,-1.6814119
1,7,-4,-9,1.6589115,-1.6326693
1,7,-4,-8,1.7750415,-1.5756896
1,7,-4,-7,1.8989015,-1.4847823
1,7,-4,-6,2.0316825,-1.3783345
1,7,-4,-5,2.1740878,-1.2385179
1,7,-4,-4,2.3021224,-1.0458605
1,7,-4,-3,2.410448,-0.8032283
1,7,-4,-2,2.4453807,-0.52125233
1,7,-4,-1,2.409705,-0.24467891
1,7,-4,0,2.3058043,0.001885196
1,7,-4,1,2.172288,0.18886292
1,7,-4,2,2.0266495,0.33793324
1,7,-4,3,1.901711,0.43739638
1,7,-4,4,1.772741,0.52254945
1,7,-4,5,1.6642109,0.59565204
1,7,-4,6,1.5580103,0.6423761
1,7,-3,-10,1.549744,-1.7904176
1,7,-3,-9,1.6495993,-1.7569705
1,7,-3,-8,1.7660139,-1.7084637
1,7,-3,-7,1.9016998,-1.6530974
1,7,-3,-6,2.0545645,-1.5669777
1,7,-3,-5,2.223228,-1.4539909
1,7,-3,-4,2.4065335,-1.2901767
1,7,-3,-3,2.5874884,-1.046083
1,7,-3,-2,2.7102308,-0.7132986
1,7,-3,-1,2.7093034,-0.33313903
1,7,-3,0,2.5891163,0.001239368
1,7,-3,1,2.4087753,0.24219348
1,7,-3,2,2.2234936,0.40856352
1,7,-3,3,2.0532901,0.5211543
1,7,-3,4,1.8942469,0.60299134
1,7,-3,5,1.7681999,0.6636234
1,7,-3,6,1.6516488,0.70902884
1,7,-3,7,1.5443841,0.7482283
1,7,-2,-9,1.6106105,-1.8820937
1,7,-2,-8,1.7389904,-1.8576466
1,7,-2,-7,1.873919,-1.8058609
1,7,-2,-6,2.0352974,-1.7611902
1,7,-2,-5,2.225322,-1.6885151
1,7,-2,-4,2.4456255,-1.5687315
1,7,-2,-3,2.7104983,-1.3800719
1,7,-2,-2,2.9638333,-1.0462335
1,7,-2,-1,3.0271428,-0.52143234
1,7,-2,0,2.9650025,-0.002551488
1,7,-2,1,2.7096848,0.33444703
1,7,-2,2,2.4475029,0.5232322
1,7,-2,3,2.2191331,0.6375644
1,7,-2,4,2.0311575,0.7145937
1,7,-2,5,1.8772019,0.7655063
1,7,-2,6,1.7313893,0.80485946
1,7,-2,7,1.6151485,0.8274732
1,7,-1,-9,1.5879949,-1.9936826
1,7,-1,-8,1.6917813,-1.9805418
1,7,-1,-7,1.8316914,-1.9617658
1,7,-1,-6,1.9898671,-1.9363112
1,7,-1,-5,2.1778874,-1.9062723
1,7,-1,-4,2.4061713,-1.853482
1,7,-1,-3,2.7111726,-1.7606664
1,7,-1,-2,3.035639,-1.5692207
1,7,-1,1,3.0365307,0.5247051
1,7,-1,2,2.710192,0.7144467
1,7,-1,3,2.408446,0.8042942
1,7,-1,4,2.1725278,0.85378104
1,7,-1,5,1.9900316,0.8890552
1,7,-1,6,1.8278143,0.9171841
1,7,-1,7,1.6958327,0.930884
1,7,-1,8,1.5805707,0.95020753
1,7,0,-8,1.6468185,-2.0932944
1,7,0,-7,1.7661918,-2.0999105
1,7,0,-6,1.9153191,-2.096274
1,7,0,-5,2.0874119,-2.0942645
1,7,0,-4,2.3042257,-2.0922363
1,7,0,-3,2.5884151,-2.0953279
1,7,0,-2,2.9643471,-2.0962806
1,7,0,2,2.9633758,1.0479621
1,7,0,3,2.5854497,1.0474746
1,7,0,4,2.3054194,1.0470101
1,7,0,5,2.0864031,1.0436939
1,7,0,6,1.9142176,1.0456936
1,7,0,7,1.7628102,1.0461539
1,7,0,8,1.637207,1.0536767
1,7,1,-8,1.5732476,-2.1973858
1,7,1,-7,1.6946163,-2.2060957
1,7,1,-6,1.8306179,-2.2201838
1,7,1,-5,1.9857374,-2.2498002
1,7,1,-4,2.1745396,-2.2831774
1,7,1,-3,2.407272,-2.3371902
1,7,1,-2,2.7106895,-2.427317
1,7,1,-1,3.0271428,-2.6158273
1,7,1,2,3.0266497,1.5723352
1,7,1,3,2.710944,1.3806072
1,7,1,4,2.4079344,1.2884971
1,7,1,5,2.172892,1.2407063
1,7,1,6,1.9831206,1.1984936
1,7,1,7,1.8311815,1.1848245
1,7,1,8,1.699656,1.1693739
1,7,1,9,1.5809381,1.1453626
1,7,2,-7,1.6151766,-2.310682
1,7,2,-6,1.733813,-2.3351429
1,7,2,-5,1.8660891,-2.3752081
1,7,2,-4,2.035288,-2.42802
1,7,2,-3,2.220337,-2.503859
1,7,2,-2,2.4451249,-2.6171143
1,7,2,-1,2.7113783,-2.808353
1,7,2,0,2.9642773,0.008085755
1,7,2,1,3.035639,2.6195695
1,7,2,2,2.96485,2.092113
1,7,2,3,2.7104652,1.7613544
1,7,2,4,2.447861,1.5702747
1,7,2,5,2.223311,1.4542637
1,7,2,6,2.0314798,1.3869379
1,7,2,7,1.8763069,1.3288444
1,7,2,8,1.7354058,1.2885121
1,7,2,9,1.6131395,1.2646816
1,7,3,-7,1.5465479,-2.3987732
1,7,3,-6,1.6443138,-2.4304183
1,7,3,-5,1.7611128,-2.4757867
1,7,3,-4,1.8986366,-2.5380626
1,7,3,-3,2.0499516,-2.6155868
1,7,3,-2,2.2214007,-2.733495
1,7,3,-1,2.4082882,-2.9005065
1,7,3,0,2.5882783,0.04070621
1,7,3,1,2.7097597,2.8092685
1,7,3,2,2.7109993,2.4279392
1,7,3,3,2.5877757,2.091492
1,7,3,4,2.4092958,1.8577529
1,7,3,5,2.2223797,1.6798192
1,7,3,6,2.0501895,1.568274
1,7,3,7,1.8954928,1.4855584
1,7,3,8,1.7630833,1.4348927
1,7,3,9,1.6545902,1.3785253
1,7,3,10,1.5561053,1.3430983
1,7,4,-6,1.557063,-2.4935238
1,7,4,-5,1.6632566,-2.5495567
1,7,4,-4,1.7729998,-2.6206036
1,7,4,-3,1.8976775,-2.7026443
1,7,4,-2,2.032679,-2.8088906
1,7,4,-1,2.1746912,-2.9520833
1,7,4,0,2.3077319,0.018846978
1,7,4,1,2.4075627,2.8970022
1,7,4,2,2.4457653,2.6174178
1,7,4,3,2.4096832,2.3338304
1,7,4,4,2.3043756,2.0968595
1,7,4,5,2.1747892,1.9059719
1,7,4,6,2.03236,1.7602507
1,7,4,7,1.9010925,1.653121
1,7,4,8,1.7801034,1.5674286
1,7,4,9,1.6661317,1.505793
1,7,4,10,1.567307,1.4589605
1,7,5,-5,1.5683928,-2.618057
1,7,5,-4,1.6631263,-2.6858635
1,7,5,-3,1.7658089,-2.7616098
1,7,5,-2,1.8765873,-2.8556864
1,7,5,-1,1.9857153,-2.9859033
1,7,5,0,2.0895383,0.077587865
1,7,5,1,2.1770809,2.9471262
1,7,5,2,2.2229166,2.7326787
1,7,5,3,2.2189224,2.5027947
1,7,5,4,2.1726727,2.2808387
1,7,5,5,2.088375,2.095606
1,7,5,6,1.9780079,1.9365157
1,7,5,7,1.8769606,1.8192328
1,7,5,8,1.7689488,1.7127731
1,7,5,9,1.6607007,1.6298338
1,7,5,10,1.5641253,1.575856
1,7,6,-4,1.5649183,-2.7339296
1,7,6,-3,1.6504304,-2.8084037
1,7,6,-2,1.7374444,-2.9047668
1,7,6,-1,1.8282212,-3.0184124
1,7,6,0,1.9116384,-0.35388538
1,7,6,1,1.987062,2.9828827
1,7,6,2,2.033179,2.8061872
1,7,6,3,2.0509555,2.6195035
1,7,6,4,2.0311263,2.4279823
1,7,6,5,1.985003,2.2516346
1,7,6,6,1.9137015,2.0987413
1,7,6,7,1.8297927,1.9598577
1,7,6,8,1.7325774,1.8499293
1,7,6,9,1.6466709,1.7640145
1,7,6,10,1.5617598,1.6827241
1,7,7,-3,1.5560366,-2.8393745
1,7,7,-2,1.6195416,-2.92438
1,7,7,-1,1.6938233,-3.019356
1,7,7,0,1.7642661,0.32649726
1,7,7,1,1.8205043,3.0109274
1,7,7,2,1.875751,2.8573775
1,7,7,3,1.899046,2.6991909
1,7,7,4,1.8931066,2.5354977
1,7,7,5,1.8703123,2.3780847
1,7,7,6,1.8280542,2.2285194
1,7,7,7,1.7733656,2.0953832
1,7,7,8,1.7005707,1.9887683
1,7,7,9,1.6136061,1.8787036
1,7,7,10,1.5470986,1.8014728
1,7,8,-1,1.576892,-3.036625
1,7,8,0,1.6345489,0.24510567
1,7,8,1,1.6928294,3.0245292
1,7,8,2,1.7396075,2.9022496
1,7,8,3,1.7609174,2.7590532
1,7,8,4,1.7692345,2.617971
1,7,8,5,1.7677217,2.4782438
1,7,8,6,1.7410583,2.333732
1,7,8,7,1.6978148,2.2137082
1,7,8,8,1.6380427,2.09264
1,7,8,9,1.5757058,1.9970341
1,7,9,1,1.5856975,3.0428202
1,7,9,2,1.6194326,2.9251475
1,7,9,3,1.6507047,2.804897
1,7,9,4,1.6654803,2.6897633
1,7,9,5,1.6662321,2.5485475
1,7,9,6,1.6428369,2.4256246
1,7,9,7,1.6261386,2.3005133
1,7,9,8,1.5735768,2.1909213
1,7,10,3,1.550468,2.8562114
1,7,10,4,1.561793,2.7303712
1,7,10,5,1.5665766,2.6203651
1,7,10,6,1.5683165,2.505683
1,7,10,7,1.5440496,2.3827882
1,9,-10,-8,1.5346872,-0.84840935
1,9,-10,-7,1.5572534,-0.7495999
1,9,-10,-6,1.5745981,-0.6368744
1,9,-10,-5,1.5757861,-0.51342285
1,9,-10,-4,1.5685321,-0.41177556
1,9,-10,-3,1.5631227,-0.29621446
1,9,-10,-2,1.5380795,-0.19865012
1,9,-9,-9,1.5444926,-1.0584669
1,9,-9,-8,1.5888705,-0.95163256
1,9,-9,-7,1.6256099,-0.83283
1,9,-9,-6,1.6558508,-0.7204372
1,9,-9,-5,1.6768979,-0.5839488
1,9,-9,-4,1.6617581,-0.46040785
1,9,-9,-3,1.6511316,-0.3382916
1,9,-9,-2,1.6255332,-0.21557513
1,9,-9,-1,1.5881218,-0.09861083
1,9,-9,0,1.5423707,-0.000730217
1,9,-8,-10,1.5330845,-1.239047
1,9,-8,-9,1.5839237,-1.1500154
1,9,-8,-8,1.6452973,-1.0331869
1,9,-8,-7,1.7008734,-0.9338568
1,9,-8,-6,1.7542568,-0.79334
1,9,-8,-5,1.7727655,-0.66616446
1,9,-8,-4,1.7834834,-0.5182375
1,9,-8,-3,1.775163,-0.37668896
1,9,-8,-2,1.7466418,-0.24201642
1,9,-8,-1,1.7035683,-0.10905206
1,9,-8,0,1.651917,0.00366362
1,9,-8,1,1.5961453,0.10188077
1,9,-8,2,1.5423126,0.19215226
1,9,-7,-10,1.5526713,-1.3366116
1,9,-7,-9,1.6205702,-1.2609992
1,9,-7,-8,1.6963191,-1.1628041
1,9,-7,-7,1.7782083,-1.0390996
1,9,-7,-6,1.8289886,-0.9189553
1,9,-7,-5,1.8847529,-0.7623943
1,9,-7,-4,1.9048263,-0.60437965
1,9,-7,-3,1.9077669,-0.43429878
1,9,-7,-2,1.877678,-0.2853075
1,9,-7,-1,1.8275412,-0.12916519
1,9,-7,0,1.7729937,0.003506596
1,9,-7,1,1.7014732,0.11554786
1,9,-7,2,1.6190785,0.21258101
1,9,-7,3,1.553217,0.3059933
1,9,-6,-10,1.5745982,-1.4596809
1,9,-6,-9,1.6520233,-1.3738616
1,9,-6,-8,1.7396181,-1.286287
1,9,-6,-7,1.8360984,-1.1801921
1,9,-6,-6,1.9206316,-1.048433
1,9,-6,-5,1.9944276,-0.88898563
1,9,-6,-4,2.0443914,-0.71755356
1,9,-6,-3,2.0619264,-0.52481496
1,9,-6,-2,2.0406578,-0.3376238
1,9,-6,-1,1.9990063,-0.15174812
1,9,-6,0,1.9219421,0.003531022
1,9,-6,1,1.8415357,0.13613823
1,9,-6,2,1.745258,0.24246934
1,9,-6,3,1.6448791,0.3379823
1,9,-6,4,1.5724387,0.41026604
1,9,-5,-10,1.5736566,-1.567023
1,9,-5,-9,1.6695858,-1.5023686
1,9,-5,-8,1.7784549,-1.4303501
1,9,-5,-7,1.8804811,-1.3310798
1,9,-5,-6,1.9924117,-1.2019703
1,9,-5,-5,2.095627,-1.0501758
1,9,-5,-4,2.1837115,-0.85327476
1,9,-5,-3,2.2402503,-0.6381484
1,9,-5,-2,2.229538,-0.4060913
1,9,-5,-1,2.1850574,-0.18815055
1,9,-5,0,2.0976155,0.005883872
1,9,-5,1,2.0000637,0.15044408
1,9,-5,2,1.8762167,0.281288
1,9,-5,3,1.7765756,0.3788285
1,9,-5,4,1.6751176,0.45866412
1,9,-5,5,1.5711919,0.5112878
1,9,-4,-10,1.5629817,-1.6834999
1,9,-4,-9,1.6701508,-1.6349969
1,9,-4,-8,1.7796599,-1.5751102
1,9,-4,-7,1.9026123,-1.4808992
1,9,-4,-6,2.0427225,-1.3794395
1,9,-4,-5,2.1791847,-1.2399004
1,9,-4,-4,2.3153307,-1.0489628
1,9,-4,-3,2.4179156,-0.8060972
1,9,-4,-2,2.455707,-0.5218265
1,9,-4,-1,2.4172547,-0.24315673
1,9,-4,0,2.317337,0.002238914
1,9,-4,1,2.1807332,0.19101615
1,9,-4,2,2.040102,0.3366863
1,9,-4,3,1.9066467,0.44348875
1,9,-4,4,1.7886958,0.5230922
1,9,-4,5,1.6817138,0.57999694
1,9,-4,6,1.5647514,0.6479587
1,9,-3,-10,1.5516207,-1.8049275
1,9,-3,-9,1.6527686,-1.7624884
1,9,-3,-8,1.77166,-1.7052491
1,9,-3,-7,1.9164248,-1.6536417
1,9,-3,-6,2.0587611,-1.5664738
1,9,-3,-5,2.2331161,-1.4553427
1,9,-3,-4,2.418218,-1.2886544
1,9,-3,-3,2.5974557,-1.0461625
1,9,-3,-2,2.7208388,-0.71334493
1,9,-3,-1,2.7204595,-0.33368176
1,9,-3,0,2.5964084,0.00094324
1,9,-3,1,2.4162424,0.2435642
1,9,-3,2,2.2335534,0.40818968
1,9,-3,3,2.0592377,0.51709574
1,9,-3,4,1.9020717,0.6085318
1,9,-3,5,1.7718824,0.66230756
1,9,-3,6,1.6572181,0.70555586
1,9,-3,7,1.550777,0.7411999
1,9,-2,-10,1.5362873,-1.8882879
1,9,-2,-9,1.6204032,-1.8895072
1,9,-2,-8,1.7420665,-1.8519032
1,9,-2,-7,1.8821499,-1.8070799
1,9,-2,-6,2.0410993,-1.7645963
1,9,-2,-5,2.2340143,-1.6846508
1,9,-2,-4,2.45539,-1.5691642
1,9,-2,-3,2.71969,-1.3809017
1,9,-2,-2,2.9736264,-1.0458767
1,9,-2,-1,3.035044,-0.5226918
1,9,-2,0,2.9723125,-0.001747991
1,9,-2,1,2.7201731,0.33428058
1,9,-2,2,2.4577177,0.520568
1,9,-2,3,2.2296834,0.63413095
1,9,-2,4,2.0431118,0.71428895
1,9,-2,5,1.887015,0.7699756
1,9,-2,6,1.7373049,0.7996437
1,9,-2,7,1.6260661,0.8321872
1,9,-2,8,1.5348303,0.8482731
1,9,-1,-9,1.5884967,-1.9991139
1,9,-1,-8,1.7070768,-1.9868313
1,9,-1,-7,1.8364005,-1.961
1,9,-1,-6,1.9991672,-1.9363692
1,9,-1,-5,2.185697,-1.9062703
1,9,-1,-4,2.4177508,-1.8496014
1,9,-1,-3,2.7196615,-1.7619878
1,9,-1,-2,3.0445707,-1.5679926
1,9,-1,1,3.0443323,0.5245591
1,9,-1,2,2.7194507,0.714028
1,9,-1,3,2.4202638,0.8041939
1,9,-1,4,2.1853077,0.8565869
1,9,-1,5,2.002947,0.8908038
1,9,-1,6,1.8304029,0.91645885
1,9,-1,7,1.7021588,0.9289946
1,9,-1,8,1.5915481,0.9449628
1,9,0,-9,1.5466588,-2.0934312
1,9,0,-8,1.6538376,-2.0929239
1,9,0,-7,1.7732564,-2.099951
1,9,0,-6,1.9274476,-2.0881605
1,9,0,-5,2.0950768,-2.0941546
1,9,0,-4,2.316643,-2.0937448
1,9,0,-3,2.5981584,-2.094884
